student.id,student.gender_desc,student.age,student_permAddress.zone_type,student_originSchool.gpa,student_originSchool.isITESM,student.isForeign,student.isFirstGeneration,student_admission_test.score,student_admission_test_disc.dominance_score,student_admission_test_disc.influence_score,student_admission_test_disc.steadiness_score,student_admission_test_disc.conscientiousness_score,student_admission_test_valuesIndex.aesthetic_score,student_admission_test_valuesIndex.economic_score,student_admission_test_valuesIndex.individualistic_score,student_admission_test_valuesIndex.political_score,student_admission_test_valuesIndex.altruistic_score,student_admission_test_valuesIndex.regulatory_score,student_admission_test_valuesIndex.theoretical_score,student_admission_socialProject.type,student_admission_socialProject.scope,student_admission_cv.sports_level,student_admission_cv.cultural_level,student_admission_cv.student_level,student_admission_cv.community_level,student_admission_cv.leadership_level,student_admission_cv.work_level,student_admission_cv.academic_level,student_admission_cv.international_level,student.cohort_id,student.isTec21,term.desc,term.type_desc,mainCampus.region_code,program.school_desc,program.major_id,student.fte,student.term_gpa,student.term_gpa_program,student.status_academic_desc,student.isGraduated,graduation_year
2217,Male,2,0,97.1,0,1,-1,1407,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2016,0,2020JS,Clinic,RCMX,EMCS,MC,0.63,100.0,88.3,-1,0,-1
2217,Male,2,0,97.1,0,1,-1,1407,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2016,0,2021JS,Clinic,RCMX,EMCS,MC,0.63,80.0,87.8,-1,0,-1
2217,Male,2,0,97.1,0,1,-1,1407,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2016,0,2021SD,Clinic,RCMX,EMCS,MC,0.63,90.5,88.0,-1,0,-1
2217,Male,2,0,97.1,0,1,-1,1407,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2016,0,2022JM,Clinic,RCMX,EMCS,MC,0.58,0.0,88.0,-1,0,-1
2217,Male,2,0,97.1,0,1,-1,1407,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2016,0,2022AJ,Clinic,RCMX,EMCS,MC,0.63,84.8,87.2,-1,0,-1
2217,Male,2,0,97.1,0,1,-1,1407,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2016,0,2022JS,Clinic,RCMX,EMCS,MC,0.63,88.3,87.3,-1,0,-1
2217,Male,2,0,97.1,0,1,-1,1407,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2016,0,2022SD,Clinic,RCMX,EMCS,MC,0.5,87.5,87.3,-1,0,-1
2217,Male,2,0,97.1,0,1,-1,1407,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2016,0,2023JM,Clinic,RCMX,EMCS,MC,0.58,86.5,87.3,-1,0,-1
2217,Male,2,0,97.1,0,1,-1,1407,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2016,0,2023MJ,Clinic,RCMX,EMCS,MC,0.38,82.3,87.3,-1,0,-1
2219,Male,1,0,98.0,0,1,0,1600,42,67,53,67,53,36,21,26,91,48,78,Technology development or research,4,3,2,4,2,4,3,2,1,2018,0,2018AD,Semester,RM,EIC,BMI,1.08,96.3,96.3,7,0,2023FJ
2219,Male,1,0,98.0,0,1,0,1600,42,67,53,67,53,36,21,26,91,48,78,Technology development or research,4,3,2,4,2,4,3,2,1,2018,0,2019JM,Semester,RM,EIC,BMI,1.0,86.8,91.9,7,0,2023FJ
2219,Male,1,0,98.0,0,1,0,1600,42,67,53,67,53,36,21,26,91,48,78,Technology development or research,4,3,2,4,2,4,3,2,1,2018,0,2019AD,Semester,RM,EIC,BMI,1.17,66.6,82.6,7,0,2023FJ
2219,Male,2,0,98.0,0,1,0,1600,42,67,53,67,53,36,21,26,91,48,78,Technology development or research,4,3,2,4,2,4,3,2,1,2018,0,2020FJ,Semester,RM,EIC,BMI,0.92,92.8,88.0,7,0,2023FJ
2219,Male,2,0,98.0,0,1,0,1600,42,67,53,67,53,36,21,26,91,48,78,Technology development or research,4,3,2,4,2,4,3,2,1,2018,0,2020AD,Semester,RM,EIC,BMI,1.0,95.3,89.5,7,0,2023FJ
2219,Male,2,0,98.0,0,1,0,1600,42,67,53,67,53,36,21,26,91,48,78,Technology development or research,4,3,2,4,2,4,3,2,1,2018,0,2021FJ,Semester,RM,EIC,BMI,0.83,90.6,89.6,7,0,2023FJ
2219,Male,2,0,98.0,0,1,0,1600,42,67,53,67,53,36,21,26,91,48,78,Technology development or research,4,3,2,4,2,4,3,2,1,2018,0,2021AD,Semester,RM,EIC,BMI,0.92,91.6,90.0,7,0,2023FJ
2219,Male,2,0,98.0,0,1,0,1600,42,67,53,67,53,36,21,26,91,48,78,Technology development or research,4,3,2,4,2,4,3,2,1,2018,0,2022FJ,Semester,RM,EIC,BMI,1.0,0.0,90.0,7,0,2023FJ
2219,Male,2,0,98.0,0,1,0,1600,42,67,53,67,53,36,21,26,91,48,78,Technology development or research,4,3,2,4,2,4,3,2,1,2018,0,2022AD,Semester,RM,EIC,BMI,1.08,91.6,88.4,7,0,2023FJ
2219,Male,2,0,98.0,0,1,0,1600,42,67,53,67,53,36,21,26,91,48,78,Technology development or research,4,3,2,4,2,4,3,2,1,2018,0,2023JF,Winter,RM,EIC,BMI,0.33,51.0,87.1,7,0,2023FJ
2219,Male,2,0,98.0,0,1,0,1600,42,67,53,67,53,36,21,26,91,48,78,Technology development or research,4,3,2,4,2,4,3,2,1,2018,0,2023FJ,Semester,RM,EIC,BMI,1.04,92.1,88.7,7,1,2023FJ
2220,Male,1,0,100.0,0,0,0,1466,42,60,53,77,21,15,40,68,90,56,60,Social impact project,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2017,0,2017AD,Semester,RM,ECSG,LRI,1.25,96.1,96.1,7,0,2021AD
2220,Male,1,0,100.0,0,0,0,1466,42,60,53,77,21,15,40,68,90,56,60,Social impact project,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2017,0,2018JM,Semester,RM,ECSG,LRI,1.0,96.8,96.5,7,0,2021AD
2220,Male,1,0,100.0,0,0,0,1466,42,60,53,77,21,15,40,68,90,56,60,Social impact project,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2017,0,2018JJ,Summer,RM,ECSG,LRI,0.33,94.5,96.2,7,0,2021AD
2220,Male,1,0,100.0,0,0,0,1466,42,60,53,77,21,15,40,68,90,56,60,Social impact project,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2017,0,2018AD,Semester,RM,ECSG,LRI,1.0,97.8,96.7,7,0,2021AD
2220,Male,1,-1,100.0,0,1,0,1466,42,60,53,77,21,15,40,68,90,56,60,Social impact project,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2017,0,2019JM,Semester,RM,ECSG,LRI,1.0,98.0,97.0,7,0,2021AD
2220,Male,1,0,100.0,0,0,0,1466,42,60,53,77,21,15,40,68,90,56,60,Social impact project,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2017,0,2019AD,Semester,RM,ECSG,LRI,1.0,97.5,97.2,7,0,2021AD
2220,Male,1,0,100.0,0,0,0,1466,42,60,53,77,21,15,40,68,90,56,60,Social impact project,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2017,0,2020FJ,Semester,RM,ECSG,LRI,1.0,0.0,97.2,7,0,2021AD
2220,Male,1,0,100.0,0,0,0,1466,42,60,53,77,21,15,40,68,90,56,60,Social impact project,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2017,0,2020MA,Summer,RM,ECSG,LRI,0.17,100.0,97.3,7,0,2021AD
2220,Male,2,0,100.0,0,0,0,1466,42,60,53,77,21,15,40,68,90,56,60,Social impact project,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2017,0,2020AD,Semester,RM,ECSG,LRI,1.0,98.7,97.1,7,0,2021AD
2220,Male,2,0,100.0,0,0,0,1466,42,60,53,77,21,15,40,68,90,56,60,Social impact project,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2017,0,2021JF,Winter,RM,ECSG,LRI,0.33,98.5,97.2,7,0,2021AD
2220,Male,2,0,100.0,0,0,0,1466,42,60,53,77,21,15,40,68,90,56,60,Social impact project,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2017,0,2021FJ,Semester,RM,ECSG,LRI,1.0,99.2,97.4,7,0,2021AD
2220,Male,2,0,100.0,0,0,0,1466,42,60,53,77,21,15,40,68,90,56,60,Social impact project,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2017,0,2021MA,Summer,RM,ECSG,LRI,0.17,100.0,97.4,7,0,2021AD
2220,Male,2,0,100.0,0,0,0,1466,42,60,53,77,21,15,40,68,90,56,60,Social impact project,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2017,0,2021AD,Semester,RM,ECSG,LRI,0.38,98.3,97.5,7,1,2021AD
2222,Male,0,1,95.5,0,0,0,1446,56,67,46,53,38,52,35,71,36,30,95,Social impact project,2,3,1,1,4,4,1,2,1,2018,0,2018AD,Semester,RCMX,EIC,IMT,1.08,86.0,86.0,7,0,-1
2222,Male,0,1,95.5,0,0,0,1446,56,67,46,53,38,52,35,71,36,30,95,Social impact project,2,3,1,1,4,4,1,2,1,2018,0,2019JM,Semester,RCMX,EIC,IMT,0.92,78.2,82.4,7,0,-1
2222,Male,0,1,95.5,0,0,0,1446,56,67,46,53,38,52,35,71,36,30,95,Social impact project,2,3,1,1,4,4,1,2,1,2018,0,2019AD,Semester,RCMX,EIC,IMT,1.0,85.5,83.4,7,0,-1
2222,Male,1,1,95.5,0,0,0,1446,56,67,46,53,38,52,35,71,36,30,95,Social impact project,2,3,1,1,4,4,1,2,1,2018,0,2020FJ,Semester,RCMX,EIC,IMT,1.0,93.2,85.7,7,0,-1
2222,Male,1,1,95.5,0,0,0,1446,56,67,46,53,38,52,35,71,36,30,95,Social impact project,2,3,1,1,4,4,1,2,1,2018,0,2020AD,Semester,RCMX,EIC,IMT,0.75,83.0,85.3,7,0,-1
2222,Male,1,1,95.5,0,0,0,1446,56,67,46,53,38,52,35,71,36,30,95,Social impact project,2,3,1,1,4,4,1,2,1,2018,0,2021FJ,Semester,RCMX,EIC,IMT,1.08,92.1,86.7,7,0,-1
2222,Male,1,1,95.5,0,0,0,1446,56,67,46,53,38,52,35,71,36,30,95,Social impact project,2,3,1,1,4,4,1,2,1,2018,0,2021AD,Semester,RCMX,EIC,IMT,1.0,88.3,86.8,7,0,-1
2222,Male,1,1,95.5,0,0,0,1446,56,67,46,53,38,52,35,71,36,30,95,Social impact project,2,3,1,1,4,4,1,2,1,2018,0,2022JF,Winter,RCMX,EIC,IMT,0.17,83.0,86.7,7,0,-1
2222,Male,1,1,95.5,0,0,0,1446,56,67,46,53,38,52,35,71,36,30,95,Social impact project,2,3,1,1,4,4,1,2,1,2018,0,2022FJ,Semester,RCMX,EIC,IMT,1.0,91.0,87.3,7,0,-1
2222,Male,1,1,95.5,0,0,0,1446,56,67,46,53,38,52,35,71,36,30,95,Social impact project,2,3,1,1,4,4,1,2,1,2018,0,2022MA,Summer,RCMX,EIC,IMT,0.17,96.0,87.3,7,0,-1
2222,Male,1,1,95.5,0,0,0,1446,56,67,46,53,38,52,35,71,36,30,95,Social impact project,2,3,1,1,4,4,1,2,1,2018,0,2022AD,Semester,RCMX,EIC,IMT,1.08,88.7,87.6,7,0,-1
2222,Male,2,1,95.5,0,0,0,1446,56,67,46,53,38,52,35,71,36,30,95,Social impact project,2,3,1,1,4,4,1,2,1,2018,0,2023FJ,Semester,RCMX,EIC,IMT,1.0,89.4,87.8,7,0,-1
2231,Male,0,0,93.0,0,0,-1,1456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2015AD,Semester,RO,EAAD,ARQ,1.08,91.9,91.9,7,0,2020FJ
2231,Male,0,0,93.0,0,0,-1,1456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2016JM,Semester,RO,EAAD,ARQ,1.0,90.5,91.2,7,0,2020FJ
2231,Male,0,0,93.0,0,0,-1,1456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2016JJ,Summer,RO,EAAD,ARQ,0.33,86.5,90.6,7,0,2020FJ
2231,Male,0,0,93.0,0,0,-1,1456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2016AD,Semester,RO,EAAD,ARQ,1.08,88.2,89.9,7,0,2020FJ
2231,Male,1,0,93.0,0,0,-1,1456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2017JM,Semester,RO,EAAD,ARQ,1.08,92.0,90.4,7,0,2020FJ
2231,Male,1,0,93.0,0,0,-1,1456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2017JJ,Summer,RO,EAAD,ARQ,0.33,91.0,90.4,7,0,2020FJ
2231,Male,1,0,93.0,0,0,-1,1456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2017AD,Semester,RO,EAAD,ARQ,1.08,85.5,89.6,7,0,2020FJ
2231,Male,1,0,93.0,0,0,-1,1456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2018JM,Semester,RO,EAAD,ARQ,1.0,85.4,89.1,7,0,2020FJ
2231,Male,1,0,93.0,0,0,-1,1456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2018JJ,Summer,RO,EAAD,ARQ,0.17,95.0,89.4,7,0,2020FJ
2231,Male,1,0,93.0,0,0,-1,1456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2018AD,Semester,RO,EAAD,ARQ,1.0,90.3,89.5,7,0,2020FJ
2231,Male,1,0,93.0,0,0,-1,1456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2019JM,Semester,RO,EAAD,ARQ,1.08,86.2,88.9,7,0,2020FJ
2231,Male,1,0,93.0,0,0,-1,1456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2019JJ,Summer,RO,EAAD,ARQ,0.25,90.0,89.0,7,0,2020FJ
2231,Male,1,0,93.0,0,0,-1,1456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2019AD,Semester,RO,EAAD,ARQ,0.88,88.4,88.9,7,0,2020FJ
2231,Male,2,0,93.0,0,0,-1,1456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2020FJ,Semester,RO,EAAD,ARQ,0.33,85.0,88.8,7,1,2020FJ
2234,Female,0,0,98.0,0,1,1,1531,67,99,39,39,66,9,46,60,83,43,41,Social impact project,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2017,0,2017AD,Semester,RCS,ECSG,LRI,1.25,95.8,95.8,7,0,2022FJ
2234,Female,1,0,98.0,0,1,1,1531,67,99,39,39,66,9,46,60,83,43,41,Social impact project,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2017,0,2018JM,Semester,RCS,ECSG,LRI,1.0,96.8,96.3,7,0,2022FJ
2234,Female,1,0,98.0,0,1,1,1531,67,99,39,39,66,9,46,60,83,43,41,Social impact project,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2017,0,2018JJ,Summer,RCS,ECSG,LRI,0.33,99.5,96.8,-1,0,2022FJ
2234,Female,1,0,98.0,0,1,1,1531,67,99,39,39,66,9,46,60,83,43,41,Social impact project,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2017,0,2018AD,Semester,RCS,ECSG,LRI,1.0,97.2,96.9,7,0,2022FJ
2234,Female,1,0,98.0,0,1,1,1531,67,99,39,39,66,9,46,60,83,43,41,Social impact project,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2017,0,2019JM,Semester,RCS,ECSG,LRI,1.0,95.3,96.5,7,0,2022FJ
2234,Female,1,0,98.0,0,1,1,1531,67,99,39,39,66,9,46,60,83,43,41,Social impact project,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2017,0,2019JJ,Summer,RCMX,ECSG,LRI,0.17,100.0,96.7,7,0,2022FJ
2234,Female,1,0,98.0,0,1,1,1531,67,99,39,39,66,9,46,60,83,43,41,Social impact project,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2017,0,2019AD,Semester,RCS,ECSG,LRI,1.0,96.2,96.6,7,0,2022FJ
2234,Female,1,0,98.0,0,1,1,1531,67,99,39,39,66,9,46,60,83,43,41,Social impact project,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2017,0,2020FJ,Semester,RCS,ECSG,LRI,1.0,0.0,96.6,7,0,2022FJ
2234,Female,1,0,98.0,0,1,1,1531,67,99,39,39,66,9,46,60,83,43,41,Social impact project,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2017,0,2020AD,Semester,RCS,ECSG,LRI,0.83,96.4,96.0,7,0,2022FJ
2234,Female,2,0,98.0,0,1,1,1531,67,99,39,39,66,9,46,60,83,43,41,Social impact project,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2017,0,2021JF,Winter,RCS,ECSG,LRI,0.17,100.0,96.1,7,0,2022FJ
2234,Female,2,0,98.0,0,1,1,1531,67,99,39,39,66,9,46,60,83,43,41,Social impact project,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2017,0,2021FJ,Semester,RCS,ECSG,LRI,1.17,98.6,96.4,7,0,2022FJ
2234,Female,2,0,98.0,0,1,1,1531,67,99,39,39,66,9,46,60,83,43,41,Social impact project,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2017,0,2021AD,Semester,RCS,ECSG,LRI,0.71,99.2,96.7,7,0,2022FJ
2234,Female,2,0,98.0,0,1,1,1531,67,99,39,39,66,9,46,60,83,43,41,Social impact project,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2017,0,2022JF,Winter,RCS,ECSG,LRI,0.17,100.0,96.7,7,0,2022FJ
2234,Female,2,0,98.0,0,1,1,1531,67,99,39,39,66,9,46,60,83,43,41,Social impact project,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2017,0,2022FJ,Semester,RCS,ECSG,LRI,0.67,100.0,96.9,7,1,2022FJ
2238,Female,0,1,93.4,0,0,-1,1494,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2014AD,Semester,RCMX,EIC,IQA,1.08,93.3,93.3,7,0,2018AD
2238,Female,0,1,93.4,0,0,-1,1494,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2015JM,Semester,RCMX,EIC,IQA,1.0,96.5,94.9,7,0,2018AD
2238,Female,0,1,93.4,0,0,-1,1494,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2015JJ,Summer,RCMX,EIC,IQA,0.17,88.0,94.4,7,0,2018AD
2238,Female,0,1,93.4,0,0,-1,1494,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2015AD,Semester,RCMX,EIC,IQA,1.0,91.0,93.3,7,0,2018AD
2238,Female,1,1,93.4,0,0,-1,1494,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2016JM,Semester,RCMX,EIC,IQA,1.0,90.0,92.5,7,0,2018AD
2238,Female,1,1,93.4,0,0,-1,1494,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2016AD,Semester,RCMX,EIC,IQA,1.08,92.4,92.5,7,0,2018AD
2238,Female,1,1,93.4,0,0,-1,1494,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2017JM,Semester,RCMX,EIC,IQA,1.08,91.1,92.3,7,0,2018AD
2238,Female,1,1,93.4,0,0,-1,1494,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2017AD,Semester,RCMX,EIC,IQA,1.08,91.1,92.1,7,0,2018AD
2238,Female,1,1,93.4,0,0,-1,1494,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2018JM,Semester,RCMX,EIC,IQA,1.0,92.3,92.3,7,0,2018AD
2238,Female,1,1,93.4,0,0,-1,1494,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2018JJ,Summer,RCMX,EIC,IQA,0.17,92.0,92.3,7,0,2018AD
2238,Female,1,1,93.4,0,0,-1,1494,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2014,0,2018AD,Semester,RCMX,EIC,IQA,0.88,89.9,91.9,7,1,2018AD
2240,Male,0,-1,98.0,0,1,-1,1437,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2015AD,Semester,RM,EIC,ITC,1.08,94.3,94.3,7,0,2019AD
2240,Male,0,-1,98.0,0,1,-1,1437,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2016JM,Semester,RM,EIC,ITC,1.0,96.5,95.3,7,0,2019AD
2240,Male,1,-1,98.0,0,1,-1,1437,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2016JJ,Summer,RM,EIC,ITC,0.17,84.0,94.5,7,0,2019AD
2240,Male,1,-1,98.0,0,1,-1,1437,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2016AD,Semester,RM,EIC,ITC,1.0,95.7,94.9,7,0,2019AD
2240,Male,1,-1,98.0,0,1,-1,1437,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2017JM,Semester,RM,EIC,ITC,1.0,96.2,95.2,7,0,2019AD
2240,Male,1,-1,98.0,0,1,-1,1437,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,Does not apply,2015,0,2017JJ,Summer,RM,EIC,ITC,0.33,88.5,94.7,7,0,2019AD
